u3,fresho,exotic flora,fresho,fresho,farm fresh,amul,nutralite,Whiskas ,nescafe,colgate,,,,,,,,,,,,,,,,,,,,,,
u4,aqua,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,kinley,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,bikaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,monginis,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,britannia ,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,chitale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,exotic flora,mother dairy,britannia ,fresho,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,farm fresh,fresho,haldiram,Whiskas ,real,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,winkies,exotic flora ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,amul,coca cola,licious,real,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nutralite,vanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,fresho,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,sunfeast ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,van heusen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,britannia ,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,britannia ,aqua,sparkling ,tropicana,kingfisher ,the hindu,nikon,,,,,,,,,,,,,,,,,,,,,,,,,
u1,meatigo,nature basket ,nature basket,nutralite,lays,belgian ,vivanda,lushomes,times of india ,,,,,,,,,,,,,,,,,,,,,,,
u2,sunfeast ,mother dairy,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,maza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,sugarlite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,winkies,kinley,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,licious,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,licious,haldiram,pepsi,licious,monginis,balaji,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket,fresho,haldiram,havmor,britannia ,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,kingfisher ,smirnoff,sette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,mother dairy,monginis,la casa,amul,cantare,suprino,,,,,,,,,,,,,,,,,,,,,,,,,
u3,quickee,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,meatigo,winkies ,amul,kinley,pulse,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,cadbury ,akin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,exotic flora,exotic flora,exotic flora,nature basket ,nature basket,amul,sunfeast ,chitale,winkies,amul,dabur,menakao,tide ,akin,roll fom,,,,,,,,,,,,,,,,
u4,quickee,britannia ,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,winkies,britannia ,belgian ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,Winkies ,balaji,britannia,cantare,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,fresho,mother dairy,britannia ,britannia ,nutralite,kinley,winkies,amul,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket ,amul,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,exotic flora,winkies ,tata,absolut,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,chitale,britannia ,belgian ,nomad,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,coca cola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,licious,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,vivanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,Whiskas ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,nature basket,nature basket ,nature basket,coca cola,vadilal,dawaat,maggi,hershey's,fresho,sparkling ,real,york arros,times of india ,suprino,,,,,,,,,,,,,,,,,
u3,kingfisher ,absolut,sette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,mother dairy,alpenlibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious ,fresho,sula riesling,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,balaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,sparkling ,nomad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,fresho,nature basket ,amul,sunfeast ,amul,la casa,surf excel,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,britannia ,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,mother dairy,winkies,alpenlibe,beardo,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,tide ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,mother dairy,ferrero,amul,mother dairy,britannia ,kinley,fresho,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,bikaji,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,chitale,fresho,durgol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,bikaji,disano,pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,bikaji,winkies,fresho,nescafe,bru,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,haldiram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,exotic flora,kingfisher ,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,lays,winkies,nutralite,nescafe,whisper,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,fresho,nature basket,chitale,ferrero,mother dairy,exotic flora,amul,havmor,winkies,maggi,Weikfield,licious,tropicana,the hindu,suprino,,,,,,,,,,,,,,,,
u2,mother dairy,english oven ,madhur ,kinley,nykaa,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,millet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,bisleri,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,mother dairy,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,akin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,nomad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,exotic flora,britannia ,kinley,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,sunfeast ,lays,vivanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,nature basket,mother dairy,maza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,maza,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fratelli vitae chardonnay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,mother dairy ,english oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,britannia ,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,licious ,nature basket,amul,amul,mother dairy,pepsodent,ikea,,,,,,,,,,,,,,,,,,,,,,,,
u5,farm fresh,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,patanjali,consicous,Whiskas ,kinley,budwieser,whisper,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,nature basket ,budwieser,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,mother dairy,milky mist,alpenlibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,haldiram,exotic flora,lays,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,aqua,bisleri,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nutralite,bru,bru,kinley,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,sparkling ,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,amul,exotic flora,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket ,exotic flora,farm fresh,amul,mother dairy ,chitale,fresho,belgian ,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,exotic flora,nature basket,amul,amul,haldiram,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,
u2,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,coca cola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,tropicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,tropicana,balaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,britannia ,britannia ,pulse,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,licious,fresho,farm fresh,sunfeast ,chitale,bikaji,lays,britannia ,tropicana,winkies,cadbury ,pulse,aspire solutions,,,,,,,,,,,,,,,,,,
u4,kinley,budwieser,smirnoff,sette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,pepsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,chitale,milky mist,madhur ,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,bambooee,maza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,bikaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,vadilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,quickee,exotic flora,exotic flora,mother dairy,amul,exotic flora,fresho,amul,times of india ,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,licious,exotic flora,nature basket ,fresho,farm fresh,mother dairy,nutralite,amul,mother dairy,mother dairy,milky mist,haldiram,havmor,licious,britannia ,patanjali,dawaat,patanjali,amul,veeba,Rex,pedigree,aqua,tropicana,angostura,winkies,cadbury ,hershey's,,,
u5,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nestle ,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,lays,britannia ,patanjali,aqua,kingfisher ,nykaa,akin,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,nutralite,bru,kingfisher ,trustbasket,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious,exotic flora,mother dairy,monginis,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,bisleri,lays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nutralite,amul,winkies,surf excel,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,fresho,meatigo,licious,nature basket,mother dairy,chitale,amul,amul,amul,britannia ,fresho,fresho,winkies,sugarlite,veeba,surabhi,licious,licious,kingfisher ,centre fresh,gaggia,nykaa,,,,,,,,,
u4,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,lushomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,mother dairy,bisleri,sparkling ,tropicana,balaji,pepsodent,times of india ,,,,,,,,,,,,,,,,,,,,,,,,
u2,nutralite,amul,nutralite,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,mother dairy,licious,winkies,tropicana,philips,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious,exotic flora,exotic flora,nature basket ,farm fresh,amul,chitale ,amul,mother dairy,winkies,britannia ,kinley,,,,,,,,,,,,,,,,,,,,
u5,fresho,nature basket ,farm fresh,mother dairy,fresho,sula riesling,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,sula riesling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,exotic flora,nature basket ,mother dairy,mother dairy ,sunfeast ,fresho,english oven ,bru,tata,times of india ,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,meatigo ,kinley,smirnoff,sula riesling,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,milky mist,nutralite,millet,fresho,english oven,menakao,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,amul,sunfeast ,nestle ,winkies,millet,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,farm fresh,amul,nutralite,winkies ,sparkling ,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket ,amul,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nestle,bisleri,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,sunfeast ,nestle ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious,nature basket,farm fresh,mother dairy,chitale,britannia ,nutralite,madhur ,Weikfield,meatigo,bisleri,boomer,,,,,,,,,,,,,,,,,,,,
u5,fresho,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket ,farm fresh,amul,nutralite,ferrero,haldiram,fresho,fortune,aqua,tropicana,winkies,cadbury ,,,,,,,,,,,,,,,,,,,,
u2,licious,farm fresh,amul,chitale,Purepet,lays,winkies,la casa,cadbury ,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,winkies,lays,toblerone,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious ,licious,fresho,nature basket ,exotic flora,farm fresh,amul,chitale,amul,mother dairy,amul,nutralite ,fresho,lays,britannia ,britannia ,fortune,patanjali,alfa,exotic flora,licious,nescafe,bru,kingfisher ,smirnoff,winkies,toblerone,vanity,aspire solutions,,,
u5,licious,fresho,amul,winkies,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,meatigo,fresho,monginis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,balaji,sirona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,sparkling ,vaseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,licious,farm fresh,oetkar,kinley,akin,wipro,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,nature basket,amul,amul,winkies,Rex,english oven,cadbury ,times of india ,,,,,,,,,,,,,,,,,,,,,,,
u4,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,quickee,nature basket,mother dairy ,amul,fresho,britannia ,suhana,aqua,belgian ,cadbury ,suprino,,,,,,,,,,,,,,,,,,,,,
u1,fresho,fresho,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,mother dairy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,fresho,nature basket,amul,chitale,mother dairy,fresho,sugarlite,balaji,winkies,akin,ikea,,,,,,,,,,,,,,,,,,,,
u4,fresho,fresho,britannia ,vanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket,sparkling ,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,bisleri,kinley,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,meatigo ,nature basket ,exotic flora,nature basket,exotic flora,britannia,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,mother dairy ,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,patanjali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket ,nature basket ,fresho,nature basket,amul,amul,mother dairy,wheat ,winkies,la casa,ikea,,,,,,,,,,,,,,,,,,,,,
u2,quickee,fresho,amul,mother dairy,balaji,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,licious ,fresho,bikaji,fresho,nutralite,vanity,wonderchef,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,fresho,mother dairy,britannia ,bisleri,vanity,ikea,,,,,,,,,,,,,,,,,,,,,,,,,
u5,quickee,fresho,mother dairy,bambooee,ashirwad,haldiram,budwieser,akin,suprino,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,fresho,exotic flora,aqua,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,fresho,fresho,nature basket,mother dairy,amul,amul,mother dairy,mother dairy,wag & love,aqua,times of india ,,,,,,,,,,,,,,,,,,,,
u4,kingfisher ,fratelli vitae chardonnay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket,nestle ,britannia ,patanjali,aqua,real,softouch,ikea,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,licious ,exotic flora,mother dairy,chitale,amul,britannia ,exotic flora,ashirwad,amul,exotic flora,haldiram,bru,aqua,kinley,bisleri,real,lays,belgian ,ikea,,,,,,,,,,,,
u2,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,fresho,sunfeast ,nestle,nutralite,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,nature basket ,nature basket,mother dairy,mother dairy,amul,exotic flora,winkies ,ashirwad,nutralite,Weikfield,la casa,vanity,,,,,,,,,,,,,,,,,,,
u1,amul,britannia ,balaji,alpenlibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,kinley,real,britannia,pulse,savoka,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,farm fresh,amul,mother dairy ,nestle ,chitale,mother dairy,mother dairy,winkies,monginis,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,fresho,nature basket,exotic flora,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,amul,amul,winkies,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,nature basket,chitale,winkies,ashirwad,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,mother dairy,bambooee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,exotic flora,nature basket,fresho,vadilal,winkies ,english oven ,ashirwad,haldiram,bru,sparkling ,bisleri,tropicana,,,,,,,,,,,,,,,,,,,
u4,nutralite,amul,sunfeast ,mother dairy,tuborg,pulse,ikea,,,,,,,,,,,,,,,,,,,,,,,,,
u5,trustbasket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,disano,kinley,haldiram,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,ferrero,alpenlibe,colin,ikea,roll fom,savoka,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,mother dairy ,chitale,amul,britannia ,aqua,the hindu,ikea,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,exotic flora,nescafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,nature basket ,nature basket,amul,nutralite,amul,amul,licious,britannia ,britannia ,monginis,mapro,sparkling ,belgian ,alpenlibe,akin,,,,,,,,,,,,,,,,
u3,licious ,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nomad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,balaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,fresho,fresho,farm fresh,aqua,maza,mansion house,suprino,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,haldiram,britannia ,kingfisher ,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,exotic flora,amul,chitale,mother dairy,winkies ,english oven,dawaat,haldiram,budwieser,times of india ,ikea,,,,,,,,,,,,,,,,,,,,
u5,licious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,licious,meatigo,nature basket,fresho,carnival,nature basket ,nature basket,amul,nutralite ,fortune,Rex,haldiram,toblerone,the hindu,,,,,,,,,,,,,,,,,,
u3,quickee,nature basket,hapillo,fresho,mother dairy,britannia ,kinley,real,lays,toblerone,beardo,suprino,,,,,,,,,,,,,,,,,,,,
u4,nature basket,mother dairy,amul,dawaat,nutralite,sugarlite,continental,bisleri,,,,,,,,,,,,,,,,,,,,,,,,
u5,meatigo ,exotic flora,exotic flora,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,exotic flora,nature basket,amul,chitale,chitale,amul,mother dairy,mother dairy,milky mist,beco,nutralite,sparkling ,maza,tropicana,toblerone,the hindu,,,,,,,,,,,,,,,
u2,fortune,sugarlite,Whiskas ,bisleri,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,Weikfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,lays,fresho,exotic flora,nature basket,mother dairy,fresho,monginis,fresho,exotic flora,colgate,vanity,exotic flora ,,,,,,,,,,,,,,,,,,,,
u5,licious,winkies,amul,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,quickee,amul,amul,mother dairy,amul,nescafe,balaji,belgian ,clay craft,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,farm fresh,amul,licious,patanjali,amul,sugarlite,bru,kingfisher ,nomad,pulse,,,,,,,,,,,,,,,,,,,,,
u3,licious,meatigo,amul,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,meatigo,nature basket,amul,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,bikaji,vivanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,farm fresh,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,bambooee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,licious,fresho,fresho,exotic flora,nature basket,amul,mother dairy,britannia ,exotic flora,britannia ,aqua,sparkling ,kingfisher ,york arros,,,,,,,,,,,,,,,,,,
u5,licious,licious,exotic flora,fortune,suhana,fresho,bisleri,bisleri,,,,,,,,,,,,,,,,,,,,,,,,
u1,Winkies ,winkies,pepsodent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,meatigo ,exotic flora,exotic flora,amul,sugarlite,Weikfield,bru,kinley,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,amul,britannia ,Weikfield,haldiram,bisleri,sparkling ,akin,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,mansion house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,mother dairy,bikaji,kwality walls,britannia ,kinley,suprino,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,exotic flora,nature basket,mother dairy,nutralite,mother dairy ,nutralite,haldiram,la casa,vivanda,vanity,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,chitale,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,meatigo,fresho,exotic flora,exotic flora,mother dairy,mother dairy,weikfield,fortune,nutralite,continental,haldiram,meatigo,licious,real,savoka,,,,,,,,,,,,,,,,,
u5,nature basket ,mother dairy,britannia ,Whiskas ,real,kingfisher ,smirnoff,la casa,nykaa,the hindu,ikea,,,,,,,,,,,,,,,,,,,,,
u1,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,mother dairy,mother dairy,angostura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,nutralite,ferrero,nutralite,winkies ,fresho,fresho,pepsodent,,,,,,,,,,,,,,,,,,,,,,,,
